city,state_id,state_name
Pahrump,NV,Nevada
North Lauderdale,FL,Florida
Fairfield,OH,Ohio
Wentzville,MO,Missouri
Salem,MA,Massachusetts
Fond du Lac,WI,Wisconsin
Rohnert Park,CA,California
Mankato,MN,Minnesota
Moorhead,MN,Minnesota
The Colony,TX,Texas
Burke,VA,Virginia
Freeport,NY,New York
El Centro,CA,California
Shakopee,MN,Minnesota
Wilkes-Barre,PA,Pennsylvania
Lompoc,CA,California
Hicksville,NY,New York
Oakland Park,FL,Florida
Lombard,IL,Illinois
Concord,NH,New Hampshire
Pittsfield,MA,Massachusetts
Greenacres,FL,Florida
Oakley,CA,California
Linden,NJ,New Jersey
Campbell,CA,California
Danville,CA,California
North Miami Beach,FL,Florida
Clermont,FL,Florida
San Bruno,CA,California
Channelview,TX,Texas
Trujillo Alto,PR,Puerto Rico
Ormond Beach,FL,Florida
Huber Heights,OH,Ohio
Woonsocket,RI,Rhode Island
Buffalo Grove,IL,Illinois
West Babylon,NY,New York
Catonsville,MD,Maryland
Altadena,CA,California
Edmonds,WA,Washington
Linton Hall,VA,Virginia
Spanish Fork,UT,Utah
Newnan,GA,Georgia
Vineyard,CA,California
Jefferson City,MO,Missouri
Manassas,VA,Virginia
Woodbridge,VA,Virginia
Puyallup,WA,Washington
Schertz,TX,Texas
Coppell,TX,Texas
Danville,VA,Virginia
North Fort Myers,FL,Florida
Columbia,TN,Tennessee
Moline,IL,Illinois
Beverly,MA,Massachusetts
Midland,MI,Michigan
Annandale,VA,Virginia
Coachella,CA,California
Woodlawn,MD,Maryland
Meadow Woods,FL,Florida
Coram,NY,New York
Belleville,IL,Illinois
Peachtree Corners,GA,Georgia
Hollister,CA,California
Holly Springs,NC,North Carolina
Delaware,OH,Ohio
Rancho Palos Verdes,CA,California
Waxahachie,TX,Texas
Mableton,GA,Georgia
Fitchburg,MA,Massachusetts
Bullhead City,AZ,Arizona
Grove City,OH,Ohio
Maplewood,MN,Minnesota
Marion,IA,Iowa
Marlborough,MA,Massachusetts
Brookfield,WI,Wisconsin
French Valley,CA,California
Shelton,CT,Connecticut
Pine Bluff,AR,Arkansas
Kearny,NJ,New Jersey
Hallandale Beach,FL,Florida
Germantown,TN,Tennessee
Milton,GA,Georgia
Woburn,MA,Massachusetts
Lancaster,TX,Texas
Reynoldsburg,OH,Ohio
Covington,KY,Kentucky
Friendswood,TX,Texas
Weslaco,TX,Texas
Land O' Lakes,FL,Florida
Essex,MD,Maryland
Bartlett,IL,Illinois
Westfield,MA,Massachusetts
Annapolis,MD,Maryland
DeKalb,IL,Illinois
Cedar Falls,IA,Iowa
Lancaster,OH,Ohio
Brighton,CO,Colorado
Crystal Lake,IL,Illinois
Lake Oswego,OR,Oregon
Severna Park,MD,Maryland
Findlay,OH,Ohio
Saratoga Springs,UT,Utah
New Berlin,WI,Wisconsin
Culver City,CA,California
Indian Trail,NC,North Carolina
Duncanville,TX,Texas
Valley Stream,NY,New York
Clinton,MD,Maryland
The Acreage,FL,Florida
Romeoville,IL,Illinois
Hurst,TX,Texas
Post Falls,ID,Idaho
Hutchinson,KS,Kansas
Chelsea,MA,Massachusetts
Waipahu,HI,Hawaii
Lynnwood,WA,Washington
Lincoln Park,MI,Michigan
Fort Lee,NJ,New Jersey
Cape Girardeau,MO,Missouri
Hobbs,NM,New Mexico
Carol Stream,IL,Illinois
Plant City,FL,Florida
Aventura,FL,Florida
Lebanon,TN,Tennessee
Streamwood,IL,Illinois
Oviedo,FL,Florida
Mount Juliet,TN,Tennessee
Quincy,IL,Illinois
Issaquah,WA,Washington
Parkland,WA,Washington
Park Ridge,IL,Illinois
Cottage Grove,MN,Minnesota
Bell Gardens,CA,California
San Gabriel,CA,California
Warren,OH,Ohio
Security-Widefield,CO,Colorado
Grants Pass,OR,Oregon
Keizer,OR,Oregon
Roy,UT,Utah
Bettendorf,IA,Iowa
Westerville,OH,Ohio
Royal Palm Beach,FL,Florida
Apache Junction,AZ,Arizona
Navarre,FL,Florida
Wheeling,IL,Illinois
Lake Stevens,WA,Washington
Rexburg,ID,Idaho
Urbana,IL,Illinois
Rosenberg,TX,Texas
West Fargo,ND,North Dakota
La Presa,CA,California
Menomonee Falls,WI,Wisconsin
Vestavia Hills,AL,Alabama
Calexico,CA,California
Valrico,FL,Florida
La Vergne,TN,Tennessee
Atlantic City,NJ,New Jersey
Clovis,NM,New Mexico
Peachtree City,GA,Georgia
Phenix City,AL,Alabama
DeLand,FL,Florida
Mechanicsville,VA,Virginia
Stanton,CA,California
Holyoke,MA,Massachusetts
Winter Springs,FL,Florida
Owasso,OK,Oklahoma
Prattville,AL,Alabama
East Point,GA,Georgia
Pacifica,CA,California
Hot Springs,AR,Arkansas
Adelanto,CA,California
Princeton,FL,Florida
Northglenn,CO,Colorado
Tupelo,MS,Mississippi
La Quinta,CA,California
Elmont,NY,New York
Mission Bend,TX,Texas
Montclair,CA,California
La Puente,CA,California
Carpentersville,IL,Illinois
Sun City,AZ,Arizona
Portage,IN,Indiana
Hilton Head Island,SC,South Carolina
Riviera Beach,FL,Florida
Monrovia,CA,California
Foothill Farms,CA,California
Rome,GA,Georgia
South Valley,NM,New Mexico
New Albany,IN,Indiana
Lewiston,ME,Maine
Winchester,NV,Nevada
Greenfield,WI,Wisconsin
Georgetown,KY,Kentucky
Evans,GA,Georgia
Pleasant Grove,UT,Utah
Oregon City,OR,Oregon
Bartlesville,OK,Oklahoma
Rock Island,IL,Illinois
Hanover Park,IL,Illinois
Leavenworth,KS,Kansas
Martinez,CA,California
Greer,SC,South Carolina
Tucker,GA,Georgia
Richmond West,FL,Florida
Muskogee,OK,Oklahoma
Claremont,CA,California
Kearns,UT,Utah
East Meadow,NY,New York
Wildomar,CA,California
Richfield,MN,Minnesota
Estero,FL,Florida
Beloit,WI,Wisconsin
Oakton,VA,Virginia
Central Islip,NY,New York
Franklin,WI,Wisconsin
Upper Arlington,OH,Ohio
Copperas Cove,TX,Texas
Tooele,UT,Utah
Oak Creek,WI,Wisconsin
Randallstown,MD,Maryland
Merrillville,IN,Indiana
Temple City,CA,California
Carrollwood,FL,Florida
Hilliard,OH,Ohio
Dunedin,FL,Florida
Moorpark,CA,California
Roseville,MN,Minnesota
Egypt Lake-Leto,FL,Florida
Farmers Branch,TX,Texas
Marion,OH,Ohio
Lauderdale Lakes,FL,Florida
Chillum,MD,Maryland
Orangevale,CA,California
Sun Prairie,WI,Wisconsin
Cedar City,UT,Utah
La Porte,TX,Texas
Commack,NY,New York
Norristown,PA,Pennsylvania
Calumet City,IL,Illinois
South Miami Heights,FL,Florida
Addison,IL,Illinois
Inver Grove Heights,MN,Minnesota
El Mirage,AZ,Arizona
Richmond,IN,Indiana
Midvale,UT,Utah
Kendall West,FL,Florida
Lima,OH,Ohio
Gahanna,OH,Ohio
Olney,MD,Maryland
Torrington,CT,Connecticut
Kaneohe,HI,Hawaii
North Ridgeville,OH,Ohio
San Juan,TX,Texas
Midlothian,TX,Texas
Salisbury,NC,North Carolina
Socorro,TX,Texas
Fuquay-Varina,NC,North Carolina
Oakville,MO,Missouri
West Hollywood,CA,California
Westmont,CA,California
Fruit Cove,FL,Florida
Benton,AR,Arkansas
Brunswick,OH,Ohio
Wildwood,MO,Missouri
Douglasville,GA,Georgia
Springville,UT,Utah
San Luis,AZ,Arizona
Watertown Town,MA,Massachusetts
Woodstock,GA,Georgia
Fair Oaks,VA,Virginia
Manhattan Beach,CA,California
San Juan Capistrano,CA,California
Plainfield,IN,Indiana
Owings Mills,MD,Maryland
Meridian,MS,Mississippi
Cookeville,TN,Tennessee
Northbrook,IL,Illinois
Fair Lawn,NJ,New Jersey
Monroe,NC,North Carolina
Richmond,KY,Kentucky
University City,MO,Missouri
Parkland,FL,Florida
Oswego,IL,Illinois
Oildale,CA,California
Graham,WA,Washington
Mason,OH,Ohio
Montgomery Village,MD,Maryland
Long Beach,NY,New York
Hinesville,GA,Georgia
Golden Glades,FL,Florida
Del Rio,TX,Texas
Goshen,IN,Indiana
University Place,WA,Washington
Butte,MT,Montana
Huntington Station,NY,New York
Pleasant Hill,CA,California
Manitowoc,WI,Wisconsin
Fairborn,OH,Ohio
San Dimas,CA,California
Stow,OH,Ohio
McMinnville,OR,Oregon
College Park,MD,Maryland
Kiryas Joel,NY,New York
Lakewood Ranch,FL,Florida
Pueblo West,CO,Colorado
Merritt Island,FL,Florida
Lewiston,ID,Idaho
Timberwood Park,TX,Texas
Sahuarita,AZ,Arizona
Dakota Ridge,CO,Colorado
Prairieville,LA,Louisiana
Redmond,OR,Oregon
Lufkin,TX,Texas
Pikesville,MD,Maryland
Eastpointe,MI,Michigan
Deer Park,TX,Texas
Cooper City,FL,Florida
Westlake,OH,Ohio
Woodridge,IL,Illinois
Spanaway,WA,Washington
Valparaiso,IN,Indiana
American Fork,UT,Utah
Windsor,CO,Colorado
Gadsden,AL,Alabama
Walla Walla,WA,Washington
New City,NY,New York
Kearney,NE,Nebraska
Leawood,KS,Kansas
Baldwin,NY,New York
Martinez,GA,Georgia
Crown Point,IN,Indiana
Fallbrook,CA,California
Englewood,CO,Colorado
East Lake,FL,Florida
Goldsboro,NC,North Carolina
Ken Caryl,CO,Colorado
Canton,GA,Georgia
West Little River,FL,Florida
Alabaster,AL,Alabama
Bell,CA,California
Kennesaw,GA,Georgia
South Riding,VA,Virginia
Menlo Park,CA,California
Buenaventura Lakes,FL,Florida
Bethel Park,PA,Pennsylvania
Petersburg,VA,Virginia
Cottonwood Heights,UT,Utah
Foster City,CA,California
Uniondale,NY,New York
Statesboro,GA,Georgia
Gillette,WY,Wyoming
Brooklyn Center,MN,Minnesota
Los Gatos,CA,California
Glendale Heights,IL,Illinois
Kingman,AZ,Arizona
Chester,PA,Pennsylvania
Harker Heights,TX,Texas
Dana Point,CA,California
Spring Valley,NY,New York
Syracuse,UT,Utah
St. Charles,IL,Illinois
Fair Oaks,CA,California
Sherwood,AR,Arkansas
Kaysville,UT,Utah
Des Moines,WA,Washington
Goleta,CA,California
Cibolo,TX,Texas
Andover,MN,Minnesota
Rochester,NH,New Hampshire
Helena,MT,Montana
Elk Grove Village,IL,Illinois
Spring Valley,CA,California
Garfield,NJ,New Jersey
Ferry Pass,FL,Florida
Savage,MN,Minnesota
Beverly Hills,CA,California
Desert Hot Springs,CA,California
Clearfield,UT,Utah
Wheat Ridge,CO,Colorado
North Olmsted,OH,Ohio
Massillon,OH,Ohio
Weatherford,TX,Texas
Pasadena,MD,Maryland
Nacogdoches,TX,Texas
Juneau,AK,Alaska
O'Fallon,IL,Illinois
Pekin,IL,Illinois
Florence,KY,Kentucky
Canyon Lake,TX,Texas
Rome,NY,New York
Aiken,SC,South Carolina
Marrero,LA,Louisiana
Pullman,WA,Washington
Franklin Square,NY,New York
Long Branch,NJ,New Jersey
San Pablo,CA,California
Centereach,NY,New York
Maryville,TN,Tennessee
Cleburne,TX,Texas
Atwater,CA,California
Carlsbad,NM,New Mexico
Duluth,GA,Georgia
Laramie,WY,Wyoming
Bangor,ME,Maine
Dania Beach,FL,Florida
Garner,NC,North Carolina
West Bend,WI,Wisconsin
Naugatuck,CT,Connecticut
Mundelein,IL,Illinois
Holladay,UT,Utah
Lawndale,CA,California
Lake Magdalene,FL,Florida
Oak Ridge,TN,Tennessee
Milford Mill,MD,Maryland
Prosper,TX,Texas
Oceanside,NY,New York
Cornelius,NC,North Carolina
Shawnee,OK,Oklahoma
New Bern,NC,North Carolina
Opelika,AL,Alabama
Ithaca,NY,New York
Nicholasville,KY,Kentucky
Redan,GA,Georgia
Bel Air North,MD,Maryland
Port Chester,NY,New York
La Verne,CA,California
LaGrange,GA,Georgia
Laguna Hills,CA,California
Middle River,MD,Maryland
Orcutt,CA,California
Los Altos,CA,California
West Falls Church,VA,Virginia
North Royalton,OH,Ohio
Sterling,VA,Virginia
Hopkinsville,KY,Kentucky
Springfield,VA,Virginia
Alamogordo,NM,New Mexico
Burlingame,CA,California
Bethany,OR,Oregon
Lakeside,FL,Florida
Ballwin,MO,Missouri
SeaTac,WA,Washington
West Odessa,TX,Texas
North Chicago,IL,Illinois
Westfield,NJ,New Jersey
Zionsville,IN,Indiana
Santa Paula,CA,California
Southlake,TX,Texas
Saratoga,CA,California
Northport,AL,Alabama
Newark,DE,Delaware
Niles,IL,Illinois
Eagle,ID,Idaho
Gurnee,IL,Illinois
Miami Lakes,FL,Florida
Bay Shore,NY,New York
Parkville,MD,Maryland
San Carlos,CA,California
North Tonawanda,NY,New York
Lawrenceville,GA,Georgia
Princeton,NJ,New Jersey
New Smyrna Beach,FL,Florida
Erie,CO,Colorado
Austintown,OH,Ohio
Sanford,NC,North Carolina
Eldersburg,MD,Maryland
Seguin,TX,Texas
Liberty,MO,Missouri
Bella Vista,AR,Arkansas
Drexel Heights,AZ,Arizona
Highland Park,IL,Illinois
Middletown,NY,New York
Bowling Green,OH,Ohio
Granger,IN,Indiana
Monterey,CA,California
Winter Park,FL,Florida
East Niles,CA,California
Chamblee,GA,Georgia
Vero Beach South,FL,Florida
Southgate,MI,Michigan
Banning,CA,California
Galesburg,IL,Illinois
Algonquin,IL,Illinois
Gloucester,MA,Massachusetts
Fitchburg,WI,Wisconsin
Fleming Island,FL,Florida
Raytown,MO,Missouri
San Lorenzo,CA,California
Atascadero,CA,California
Morrisville,NC,North Carolina
Fridley,MN,Minnesota
Summerlin South,NV,Nevada
Paragould,AR,Arkansas
Hazleton,PA,Pennsylvania
Rahway,NJ,New Jersey
Lathrop,CA,California
Matthews,NC,North Carolina
Laurel,MD,Maryland
Schererville,IN,Indiana
Hobart,IN,Indiana
Burton,MI,Michigan
Eastern Goleta Valley,CA,California
East Palo Alto,CA,California
Central,LA,Louisiana
Hutto,TX,Texas
Fountain,CO,Colorado
Garfield Heights,OH,Ohio
Oak Park,MI,Michigan
Greenville,MS,Mississippi
Melrose,MA,Massachusetts
Texarkana,AR,Arkansas
Golden Gate,FL,Florida
Brownsburg,IN,Indiana
Bluffton,SC,South Carolina
Crofton,MD,Maryland
Carney,MD,Maryland
Suisun City,CA,California
Anderson,SC,South Carolina
Jacksonville,AR,Arkansas
Kirkwood,MO,Missouri
Sun City Center,FL,Florida
Magna,UT,Utah
Oakleaf Plantation,FL,Florida
Perry Hall,MD,Maryland
East Lake-Orient Park,FL,Florida
Drexel Hill,PA,Pennsylvania
Orchards,WA,Washington
Washington,UT,Utah
Shaker Heights,OH,Ohio
McDonough,GA,Georgia
Burbank,IL,Illinois
Englewood,NJ,New Jersey
Danville,IL,Illinois
Casselberry,FL,Florida
Mehlville,MO,Missouri
Lake in the Hills,IL,Illinois
Laplace,LA,Louisiana
Russellville,AR,Arkansas
Greenville,TX,Texas
Haines City,FL,Florida
Easton,PA,Pennsylvania
Ruskin,FL,Florida
Stockbridge,GA,Georgia
Jeffersontown,KY,Kentucky
Bixby,OK,Oklahoma
Independence,KY,Kentucky
Harrison,NY,New York
Lansing,IL,Illinois
Jamestown,NY,New York
Statesville,NC,North Carolina
Madison Heights,MI,Michigan
Monroeville,PA,Pennsylvania
Enterprise,AL,Alabama
Frankfort,KY,Kentucky
South Laurel,MD,Maryland
Forest Hills,MI,Michigan
Short Pump,VA,Virginia
Allen Park,MI,Michigan
Aberdeen,SD,South Dakota
New Iberia,LA,Louisiana
Clarksburg,MD,Maryland
Glen Ellyn,IL,Illinois
Monsey,NY,New York
Northampton,MA,Massachusetts
Temescal Valley,CA,California
Bergenfield,NJ,New Jersey
Walnut,CA,California
Eagle Pass,TX,Texas
Henderson,KY,Kentucky
Glen Cove,NY,New York
Ridgecrest,CA,California
Maryland Heights,MO,Missouri
Converse,TX,Texas
Oakdale,MN,Minnesota
Twentynine Palms,CA,California
Lake Jackson,TX,Texas
Garden City,KS,Kansas
Maple Valley,WA,Washington
Daphne,AL,Alabama
Hamtramck,MI,Michigan
Sachse,TX,Texas
Belmont,CA,California
Rockledge,FL,Florida
Tualatin,OR,Oregon
Wilmette,IL,Illinois
Williston,ND,North Dakota
Ramsey,MN,Minnesota
Chaska,MN,Minnesota
Williamsport,PA,Pennsylvania
Immokalee,FL,Florida
Dodge City,KS,Kansas
Clinton,MS,Mississippi
Huntley,IL,Illinois
Mount Pleasant,WI,Wisconsin
Tysons,VA,Virginia
Reisterstown,MD,Maryland
Prior Lake,MN,Minnesota
New London,CT,Connecticut
Madison,MS,Mississippi
Homewood,AL,Alabama
Fortuna Foothills,AZ,Arizona
Marion,IN,Indiana
Millville,NJ,New Jersey
Marshalltown,IA,Iowa
McHenry,IL,Illinois
Lemon Grove,CA,California
Crestview,FL,Florida
Mililani Town,HI,Hawaii
Chicago Heights,IL,Illinois
Kent,OH,Ohio
Green,OH,Ohio
Alvin,TX,Texas
Balch Springs,TX,Texas
Neenah,WI,Wisconsin
Deer Park,NY,New York
Ilchester,MD,Maryland
Mason City,IA,Iowa
Citrus Park,FL,Florida
Pearl,MS,Mississippi
New Lenox,IL,Illinois
Kahului,HI,Hawaii
Fremont,NE,Nebraska
Holbrook,NY,New York
Garden City,MI,Michigan
Oak Forest,IL,Illinois
Ewa Gentry,HI,Hawaii
West Islip,NY,New York
Kernersville,NC,North Carolina
West Linn,OR,Oregon
Lindenhurst,NY,New York
Thomasville,NC,North Carolina
Asheboro,NC,North Carolina
Lochearn,MD,Maryland
Benicia,CA,California
Leisure City,FL,Florida
Plum,PA,Pennsylvania
Granite City,IL,Illinois
Wooster,OH,Ohio
Gladstone,MO,Missouri
Lemoore,CA,California
Wheeling,WV,West Virginia
Union City,GA,Georgia
Paducah,KY,Kentucky
Shoreview,MN,Minnesota
Clayton,NC,North Carolina
Temple Terrace,FL,Florida
Ives Estates,FL,Florida
West Melbourne,FL,Florida
Vernon Hills,IL,Illinois
Palm Springs,FL,Florida
Auburn,NY,New York
South Portland,ME,Maine
Horn Lake,MS,Mississippi
Sun City West,AZ,Arizona
Edwardsville,IL,Illinois
Carrollton,GA,Georgia
Plainview,NY,New York
South Pasadena,CA,California
Paramus,NJ,New Jersey
Superior,WI,Wisconsin
Sanger,CA,California
Cabot,AR,Arkansas
Mint Hill,NC,North Carolina
Eureka,CA,California
Brawley,CA,California
Shirley,NY,New York
Troy,OH,Ohio
Elmira,NY,New York
Apollo Beach,FL,Florida
Owatonna,MN,Minnesota
Camas,WA,Washington
East Chicago,IN,Indiana
Batavia,IL,Illinois
Windsor,CA,California
Wasco,CA,California
South Salt Lake,UT,Utah
Wright,FL,Florida
Pooler,GA,Georgia
Woodburn,OR,Oregon
Athens,AL,Alabama
Forest Grove,OR,Oregon
Imperial Beach,CA,California
Austin,MN,Minnesota
Lockport,IL,Illinois
Terrytown,LA,Louisiana
Medina,OH,Ohio
Woodstock,IL,Illinois
Winona,MN,Minnesota
Northdale,FL,Florida
Key West,FL,Florida
Franklin,IN,Indiana
Keystone,FL,Florida
Ridgewood,NJ,New Jersey
Hercules,CA,California
Fort Mill,SC,South Carolina
Cave Spring,VA,Virginia
Rosemount,MN,Minnesota
Wilsonville,OR,Oregon
Fairland,MD,Maryland
Lodi,NJ,New Jersey
Palm City,FL,Florida
Big Spring,TX,Texas
Columbine,CO,Colorado
Elk River,MN,Minnesota
Grandview,MO,Missouri
Bessemer,AL,Alabama
Norfolk,NE,Nebraska
Colleyville,TX,Texas
Jenks,OK,Oklahoma
El Cerrito,CA,California
Chanhassen,MN,Minnesota
Suitland,MD,Maryland
Inkster,MI,Michigan
Fort Washington,MD,Maryland
Marysville,OH,Ohio
Rockville Centre,NY,New York
Florence,AZ,Arizona
Palm River-Clair Mel,FL,Florida
Oxford,MS,Mississippi
Venice,FL,Florida
Pace,FL,Florida
West Chicago,IL,Illinois
Trussville,AL,Alabama
Tumwater,WA,Washington
Moscow,ID,Idaho
Staunton,VA,Virginia
Derby,KS,Kansas
Stevens Point,WI,Wisconsin
Okemos,MI,Michigan
Cliffside Park,NJ,New Jersey
Xenia,OH,Ohio
Fort Hood,TX,Texas
Kalispell,MT,Montana
South Bradenton,FL,Florida
Mercer Island,WA,Washington
Silver Springs Shores,FL,Florida
West Whittier-Los Nietos,CA,California
Peekskill,NY,New York
Belvidere,IL,Illinois
Newberg,OR,Oregon
Holt,MI,Michigan
De Pere,WI,Wisconsin
Salem,VA,Virginia
Ottumwa,IA,Iowa
Tarpon Springs,FL,Florida
Galt,CA,California
Hazelwood,MO,Missouri
Norco,CA,California
Lafayette,CA,California
Mill Creek East,WA,Washington
Caledonia,WI,Wisconsin
Forney,TX,Texas
Sebastian,FL,Florida
Kingsville,TX,Texas
Elkridge,MD,Maryland
Reedley,CA,California
Barstow,CA,California
Avon Lake,OH,Ohio
Allendale,MI,Michigan
University Park,TX,Texas
Fish Hawk,FL,Florida
Melrose Park,IL,Illinois
Walker,MI,Michigan
Barberton,OH,Ohio
Carteret,NJ,New Jersey
Moses Lake,WA,Washington
Brandon,MS,Mississippi
North Tustin,CA,California
Conway,SC,South Carolina
Edgewood,MD,Maryland
Dickinson,ND,North Dakota
Corsicana,TX,Texas
Mequon,WI,Wisconsin
Hastings,NE,Nebraska
Newport,RI,Rhode Island
Muskego,WI,Wisconsin
Romulus,MI,Michigan
Seal Beach,CA,California
Waukee,IA,Iowa
Maywood,CA,California
Norton Shores,MI,Michigan
Sandusky,OH,Ohio
Sugar Hill,GA,Georgia
Morton Grove,IL,Illinois
Westchase,FL,Florida
Loma Linda,CA,California
Denison,TX,Texas
Watertown,NY,New York
Wyandotte,MI,Michigan
Perrysburg,OH,Ohio
Fort Dodge,IA,Iowa
Kuna,ID,Idaho
Arnold,MD,Maryland
Carolina Forest,SC,South Carolina
Avon,OH,Ohio
Riverbank,CA,California
Bailey's Crossroads,VA,Virginia
Ardmore,OK,Oklahoma
Soledad,CA,California
Zanesville,OH,Ohio
San Benito,TX,Texas
Frederickson,WA,Washington
Medford,NY,New York
Cloverleaf,TX,Texas
Lutz,FL,Florida
Dinuba,CA,California
North Potomac,MD,Maryland
Bainbridge Island,WA,Washington
Dix Hills,NY,New York
Greenbelt,MD,Maryland
Bayonet Point,FL,Florida
Ridgeland,MS,Mississippi
Coral Terrace,FL,Florida
Auburn Hills,MI,Michigan
Selma,CA,California
Paris,TX,Texas
Zion,IL,Illinois
Clinton,IA,Iowa
Centerville,OH,Ohio
Homer Glen,IL,Illinois
Riverside,OH,Ohio
Oak Ridge,FL,Florida
Leland,NC,North Carolina
Socastee,SC,South Carolina
Farmington,UT,Utah
Oak Harbor,WA,Washington
Herndon,VA,Virginia
Ponca City,OK,Oklahoma
Landover,MD,Maryland
North Augusta,SC,South Carolina
King of Prussia,PA,Pennsylvania
Decatur,GA,Georgia
Faribault,MN,Minnesota
North Laurel,MD,Maryland
Bay Point,CA,California
Happy Valley,OR,Oregon
Port St. John,FL,Florida
Benbrook,TX,Texas
West Memphis,AR,Arkansas
Kerrville,TX,Texas
Ballenger Creek,MD,Maryland
Ladera Ranch,CA,California
White Bear Lake,MN,Minnesota
Collinsville,IL,Illinois
Elmwood Park,IL,Illinois
Starkville,MS,Mississippi
South Plainfield,NJ,New Jersey
Westmont,IL,Illinois
Wekiwa Springs,FL,Florida
Palmetto Bay,FL,Florida
Somerset,NJ,New Jersey
Fairfax,VA,Virginia
Belton,MO,Missouri
North Lynnwood,WA,Washington
Pelham,AL,Alabama
Yukon,OK,Oklahoma
Simpsonville,SC,South Carolina
Emporia,KS,Kansas
Saginaw,TX,Texas
Bloomingdale,FL,Florida
Wadsworth,OH,Ohio
Rolling Meadows,IL,Illinois
Solon,OH,Ohio
Mandan,ND,North Dakota
Auburn,ME,Maine
Bellview,FL,Florida
Columbus,NE,Nebraska
Jasmine Estates,FL,Florida
Kingston,NY,New York
Papillion,NE,Nebraska
Burlington,IA,Iowa
San Fernando,CA,California
Columbus,MS,Mississippi
Freeport,IL,Illinois
Johnston,IA,Iowa
Rosemont,CA,California
South Elgin,IL,Illinois
Webster Groves,MO,Missouri
Willoughby,OH,Ohio
Farragut,TN,Tennessee
Highland,IN,Indiana
Fountain Hills,AZ,Arizona
Munster,IN,Indiana
Waverly,MI,Michigan
Patterson,CA,California
Shelbyville,TN,Tennessee
Muscatine,IA,Iowa
Greenfield,IN,Indiana
Champlin,MN,Minnesota
Lexington,SC,South Carolina
Roseburg,OR,Oregon
Kenmore,WA,Washington
Fresno,TX,Texas
Mountain House,CA,California
Jacksonville Beach,FL,Florida
Middletown,DE,Delaware
Brookings,SD,South Dakota
Nixa,MO,Missouri
Watauga,TX,Texas
Marshall,TX,Texas
Lisle,IL,Illinois
Gardner,KS,Kansas
Farmington,MN,Minnesota
Griffin,GA,Georgia
Maple Heights,OH,Ohio
Copiague,NY,New York
Vega Baja,PR,Puerto Rico
Van Buren,AR,Arkansas
Clinton,UT,Utah
Maywood,IL,Illinois
West Springfield,VA,Virginia
Rock Springs,WY,Wyoming
Pottstown,PA,Pennsylvania
North Platte,NE,Nebraska
Camp Springs,MD,Maryland
Linda,CA,California
Martha Lake,WA,Washington
Cockeysville,MD,Maryland
Cottage Lake,WA,Washington
Raymore,MO,Missouri
Pickerington,OH,Ohio
Union Hill-Novelty Hill,WA,Washington
Eastmont,WA,Washington
Ashland,CA,California
New Brighton,MN,Minnesota
Edgewater,FL,Florida
Belton,TX,Texas
Easley,SC,South Carolina
Trotwood,OH,Ohio
Oakdale,CA,California
Liberty Triangle,FL,Florida
Chantilly,VA,Virginia
Calabasas,CA,California
Cartersville,GA,Georgia
Eustis,FL,Florida
Bear,DE,Delaware
Chester,VA,Virginia
Cataño,PR,Puerto Rico
Bloomington,CA,California
Hopewell,VA,Virginia
Fernley,NV,Nevada
Glassboro,NJ,New Jersey
Hudson,OH,Ohio
Taylors,SC,South Carolina
Radcliff,KY,Kentucky
Watertown,WI,Wisconsin
Brent,FL,Florida
Woodlawn,VA,Virginia
Searcy,AR,Arkansas
Crystal,MN,Minnesota
Nocatee,FL,Florida
Christiansburg,VA,Virginia
Laguna Beach,CA,California
Loves Park,IL,Illinois
Blue Island,IL,Illinois
Prairie Village,KS,Kansas
Keene,NH,New Hampshire
